,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
97291,Punjab Circle,DivReportingCircle,Chandigarh Division,Kansala BO,140110,BO,Delivery,S.A.S Nagar,PUNJAB,30.692051,76.69841
97292,Punjab Circle,DivReportingCircle,Chandigarh Division,Mauli Baidwan BO,140308,BO,Delivery,S.A.S Nagar,PUNJAB,30.692051,76.69841
97303,Punjab Circle,DivReportingCircle,Chandigarh Division,Bhallian BO,140111,BO,Delivery,RUPNAGAR,PUNJAB,30.692051,76.69841
97304,Punjab Circle,DivReportingCircle,Chandigarh Division,Bhoje Majra BO,140111,BO,Delivery,RUPNAGAR,PUNJAB,30.692051,76.69841
97422,Punjab Circle,DivReportingCircle,Ludhiana City Division,Bhattia BO,141008,BO,Delivery,LUDHIANA,PUNJAB,30.96,75.83
97423,Punjab Circle,DivReportingCircle,Ludhiana City Division,Karyana Kalan BO,141015,BO,Delivery,LUDHIANA,PUNJAB,30.96,75.92
97424,Punjab Circle,DivReportingCircle,Ludhiana City Division,Mattewara BO,141007,BO,Delivery,LUDHIANA,PUNJAB,30.98,75.98
97425,Punjab Circle,DivReportingCircle,Ludhiana City Division,Noorwala BO,141007,BO,Delivery,LUDHIANA,PUNJAB,30.96,75.86
97426,Punjab Circle,DivReportingCircle,Ludhiana City Division,Nurpurbet BO,141008,BO,Delivery,LUDHIANA,PUNJAB,30.95,75.72
97492,Punjab Circle,DivReportingCircle,Ludhiana Moffusil Division,Chakkar BO,142035,BO,Delivery,LUDHIANA,PUNJAB,26.712226,86.037663
97493,Punjab Circle,DivReportingCircle,Ludhiana Moffusil Division,Dangian BO,142035,BO,Delivery,LUDHIANA,PUNJAB,30.735696,75.386395
97617,Punjab Circle,DivReportingCircle,Patiala Division,Dhundan BO,140412,BO,Delivery,FATEHGARH SAHIB,PUNJAB,31.15,76.94
97618,Punjab Circle,DivReportingCircle,Patiala Division,Kotla Ajner BO,141411,BO,Delivery,FATEHGARH SAHIB,PUNJAB,30.72,76.28
97619,Punjab Circle,DivReportingCircle,Patiala Division,Chari BO,141801,BO,Delivery,FATEHGARH SAHIB,PUNJAB,30.78,76.3
97620,Punjab Circle,DivReportingCircle,Patiala Division,Kumbh BO,147301,BO,Delivery,FATEHGARH SAHIB,PUNJAB,30.63,76.28
97621,Punjab Circle,DivReportingCircle,Patiala Division,Mullepur Kalan BO,140405,BO,Delivery,FATEHGARH SAHIB,PUNJAB,30.61,76.31
97622,Punjab Circle,DivReportingCircle,Patiala Division,Sidhpur kalan BO,140802,BO,Delivery,FATEHGARH SAHIB,PUNJAB,30.81,76.41
97623,Punjab Circle,DivReportingCircle,Patiala Division,Hawara Kalan BO,140802,BO,Delivery,FATEHGARH SAHIB,PUNJAB,30.83,76.37
97624,Punjab Circle,Punjab West Region,Hoshiarpur Division,Harsipind BO,144212,BO,Delivery,HOSHIARPUR,PUNJAB,31.63,75.84
97625,Punjab Circle,Punjab West Region,Hoshiarpur Division,Kandhala Sheikhan BO,144212,BO,Delivery,HOSHIARPUR,PUNJAB,31.59,75.88
97626,Punjab Circle,Punjab West Region,Hoshiarpur Division,Maseet Pal Kot BO,144212,BO,Delivery,HOSHIARPUR,PUNJAB,31.68,75.66
97627,Punjab Circle,Punjab West Region,Hoshiarpur Division,Dhade Fateh Singh BO,146113,BO,Delivery,HOSHIARPUR,PUNJAB,31.94,75.79
97701,Punjab Circle,Punjab West Region,Hoshiarpur Division,Khadiala BO,146113,BO,Delivery,HOSHIARPUR,PUNJAB,31.64,75.71
97702,Punjab Circle,Punjab West Region,Hoshiarpur Division,Nainowal Jattan BO,146113,BO,Delivery,HOSHIARPUR,PUNJAB,31.53,75.54
97703,Punjab Circle,Punjab West Region,Hoshiarpur Division,Hardokhanpur BO,146113,BO,Delivery,HOSHIARPUR,PUNJAB,31.55,75.56
97704,Punjab Circle,Punjab West Region,Hoshiarpur Division,Deopur BO,144222,BO,Delivery,HOSHIARPUR,PUNJAB,31.78,75.63
97705,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bahera BO,144206,BO,Delivery,HOSHIARPUR,PUNJAB,30.96,75.23
97706,Punjab Circle,Punjab West Region,Ferozpur Division,Khosa Randhir BO,152028,BO,Delivery,MOGA,PUNJAB,30.893749,75.126809
97707,Punjab Circle,Punjab West Region,Jalandhar Division,Bains BO,144508,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.300299,75.630428
97708,Punjab Circle,Punjab West Region,Jalandhar Division,Kariha BO,144508,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.300299,75.630428
97709,Punjab Circle,Punjab West Region,Jalandhar Division,Barnala Kalan BO,144514,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.0667,76.1667
97710,Punjab Circle,Punjab West Region,Jalandhar Division,Mahalon BO,144514,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.0667,76.1667
97711,Punjab Circle,Punjab West Region,Jalandhar Division,Mahalon BO,144503,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.2222,75.8846
97712,Punjab Circle,Punjab West Region,Jalandhar Division,Sandhwan BO,144503,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.2341,75.8912
97713,Punjab Circle,Punjab West Region,Jalandhar Division,Behloor Kalan BO,144517,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.0526,76.1192
97714,Punjab Circle,Punjab West Region,Jalandhar Division,Bairsian BO,144517,BO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.0528,76.1134
